Datum,Uhrzeit,Produkt,ISIN,Beschreibung,FX,Änderung,,Saldo,
10-12-2015,09:03,AIXTRON SE NA O.N,DE000A0WMPJ6,Transaktionsgebühr,,EUR,"-2,00",EUR,"-473,20"
10-12-2015,09:03,AIXTRON SE NA O.N,DE000A0WMPJ6,Transaktionsgebühr,,EUR,"-0,01",EUR,"-471,20"
10-12-2015,09:03,AIXTRON SE NA O.N,DE000A0WMPJ6,"Kauf 30 zu je 4,51",,EUR,"-135,30",EUR,"-471,19"
10-12-2015,08:06,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-4,00",EUR,"-335,89"
10-12-2015,08:06,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-0,04",EUR,"-331,89"
10-12-2015,08:06,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,"Verkauf 20 zu je 4,89",,EUR,"97,80",EUR,"-331,85"
10-12-2015,08:02,CITI TURBO LONG / DAX / STOP LOSS 103...,DE000CX0LW93,Transaktionsgebühr,,EUR,"-4,00",EUR,"-429,65"
10-12-2015,08:02,CITI TURBO LONG / DAX / STOP LOSS 103...,DE000CX0LW93,Transaktionsgebühr,,EUR,"-0,02",EUR,"-425,65"
10-12-2015,08:02,CITI TURBO LONG / DAX / STOP LOSS 103...,DE000CX0LW93,"Kauf 20 zu je 2,58",,EUR,"-51,60",EUR,"-425,63"
09-12-2015,16:47,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-4,00",EUR,"-374,03"
09-12-2015,16:47,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-0,03",EUR,"-370,03"
09-12-2015,16:47,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,"Kauf 20 zu je 3,39",,EUR,"-67,80",EUR,"-370,00"
09-12-2015,10:54,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-4,00",EUR,"-302,20"
09-12-2015,10:54,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-0,03",EUR,"-298,20"
09-12-2015,10:54,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,"Verkauf 20 zu je 4,1",,EUR,"82,00",EUR,"-298,17"
09-12-2015,09:00,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-4,00",EUR,"-380,17"
09-12-2015,09:00,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,Transaktionsgebühr,,EUR,"-0,03",EUR,"-376,17"
09-12-2015,09:00,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0NYJ2,"Kauf 20 zu je 3,2",,EUR,"-64,00",EUR,"-376,14"
09-12-2015,00:00,CITI TURBO LONG / DAX / STOP LOSS 110...,DE000CX0N8V6,Verkauf 50 zu je 0,,EUR,"0,00",EUR,"-312,14"
08-12-2015,18:21,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419718,Transaktionsgebühr,,EUR,"-4,00",EUR,"-312,14"
08-12-2015,18:21,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419718,"Verkauf 10 zu je 0,64",,EUR,"6,40",EUR,"-308,14"
08-12-2015,15:03,"BP PLC DL-,25",GB0007980591,Transaktionsgebühr,,EUR,"-2,00",EUR,"-314,54"
08-12-2015,15:03,"BP PLC DL-,25",GB0007980591,"Kauf 12 zu je 4,69",,EUR,"-56,28",EUR,"-312,54"
08-12-2015,13:26,ROYAL DUTCH SHELLA,GB00B03MLX29,Transaktionsgebühr,,EUR,"-4,00",EUR,"-256,26"
08-12-2015,13:26,ROYAL DUTCH SHELLA,GB00B03MLX29,Transaktionsgebühr,,EUR,"-0,08",EUR,"-252,26"
08-12-2015,13:26,ROYAL DUTCH SHELLA,GB00B03MLX29,"Kauf 10 zu je 20,9",,EUR,"-209,00",EUR,"-252,18"
08-12-2015,09:05,ING BEST SPRINTER LONG / ROYAL DUTCH ...,NL0011372974,Transaktionsgebühr,,EUR,"-4,00",EUR,"-43,18"
08-12-2015,09:05,ING BEST SPRINTER LONG / ROYAL DUTCH ...,NL0011372974,Transaktionsgebühr,,EUR,"-0,01",EUR,"-39,18"
08-12-2015,09:05,ING BEST SPRINTER LONG / ROYAL DUTCH ...,NL0011372974,"Kauf 20 zu je 1,62",,EUR,"-32,40",EUR,"-39,17"
08-12-2015,08:04,CITI SPEEDER LONG / BAYER / STOP LOSS...,DE000CX0H864,Transaktionsgebühr,,EUR,"-4,00",EUR,"-6,77"
08-12-2015,08:04,CITI SPEEDER LONG / BAYER / STOP LOSS...,DE000CX0H864,Transaktionsgebühr,,EUR,"-0,01",EUR,"-2,77"
08-12-2015,08:04,CITI SPEEDER LONG / BAYER / STOP LOSS...,DE000CX0H864,"Kauf 30 zu je 1,06",,EUR,"-31,80",EUR,"-2,76"
08-12-2015,08:00,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419718,Transaktionsgebühr,,EUR,"-4,00",EUR,"29,04"
08-12-2015,08:00,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419718,Transaktionsgebühr,,EUR,"-0,01",EUR,"33,04"
08-12-2015,08:00,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419718,"Kauf 10 zu je 2,78",,EUR,"-27,80",EUR,"33,05"
07-12-2015,11:46,,,Einzahlung,,EUR,"400,00",EUR,"60,85"
07-12-2015,09:07,CITI TURBO LONG / DAX / STOP LOSS 106...,DE000CX0G791,Transaktionsgebühr,,EUR,"-4,00",EUR,"-339,15"
07-12-2015,09:07,CITI TURBO LONG / DAX / STOP LOSS 106...,DE000CX0G791,Transaktionsgebühr,,EUR,"-0,02",EUR,"-335,15"
07-12-2015,09:07,CITI TURBO LONG / DAX / STOP LOSS 106...,DE000CX0G791,"Verkauf 20 zu je 2,4",,EUR,"48,00",EUR,"-335,13"
07-12-2015,09:03,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-4,00",EUR,"-383,13"
07-12-2015,09:03,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-0,03",EUR,"-379,13"
07-12-2015,09:03,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,"Verkauf 200 zu je 0,43",,EUR,"86,00",EUR,"-379,10"
07-12-2015,08:39,CITI TURBO LONG / DAX / STOP LOSS 106...,DE000CX0G791,Transaktionsgebühr,,EUR,"-4,00",EUR,"-465,10"
07-12-2015,08:39,CITI TURBO LONG / DAX / STOP LOSS 106...,DE000CX0G791,Transaktionsgebühr,,EUR,"-0,02",EUR,"-461,10"
07-12-2015,08:39,CITI TURBO LONG / DAX / STOP LOSS 106...,DE000CX0G791,"Kauf 20 zu je 2,77",,EUR,"-55,40",EUR,"-461,08"
07-12-2015,08:19,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-4,00",EUR,"-405,68"
07-12-2015,08:19,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-0,04",EUR,"-401,68"
07-12-2015,08:19,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,"Kauf 200 zu je 0,49",,EUR,"-98,00",EUR,"-401,64"
07-12-2015,00:00,,,Währungswechsel (Ausbuchung),,GBP,"-0,99",GBP,"0,00"
07-12-2015,00:00,,,Währungswechsel (Einbuchung),"0,7206",EUR,"1,37",EUR,"-303,64"
04-12-2015,15:31,DAX SL 11041.80 HB 109.88 FN 11041.80...,NL0011242490,Transaktionsgebühr,,EUR,"-4,00",EUR,"-305,01"
04-12-2015,15:31,DAX SL 11041.80 HB 109.88 FN 11041.80...,NL0011242490,Transaktionsgebühr,,EUR,"-0,05",EUR,"-301,01"
04-12-2015,15:31,DAX SL 11041.80 HB 109.88 FN 11041.80...,NL0011242490,"Verkauf 15 zu je 7,68",,EUR,"115,20",EUR,"-300,96"
04-12-2015,14:55,COMMERZBANK BEST TURBO LONG / THYSSEN...,DE000CN6F5U9,Transaktionsgebühr,,EUR,"-4,00",EUR,"-416,16"
04-12-2015,14:55,COMMERZBANK BEST TURBO LONG / THYSSEN...,DE000CN6F5U9,Transaktionsgebühr,,EUR,"-0,02",EUR,"-412,16"
04-12-2015,14:55,COMMERZBANK BEST TURBO LONG / THYSSEN...,DE000CN6F5U9,"Verkauf 30 zu je 1,86",,EUR,"55,80",EUR,"-412,14"
04-12-2015,11:27,DAX SL 11041.80 HB 109.88 FN 11041.80...,NL0011242490,Transaktionsgebühr,,EUR,"-4,00",EUR,"-467,94"
04-12-2015,11:27,DAX SL 11041.80 HB 109.88 FN 11041.80...,NL0011242490,Transaktionsgebühr,,EUR,"-0,04",EUR,"-463,94"
04-12-2015,11:27,DAX SL 11041.80 HB 109.88 FN 11041.80...,NL0011242490,"Kauf 15 zu je 7,13",,EUR,"-106,95",EUR,"-463,90"
04-12-2015,08:00,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-356,95"
04-12-2015,08:00,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-0,04",EUR,"-352,95"
04-12-2015,08:00,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,"Verkauf 10 zu je 11,19",,EUR,"111,90",EUR,"-352,91"
03-12-2015,16:35,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-4,00",EUR,"-464,81"
03-12-2015,16:35,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-0,02",EUR,"-460,81"
03-12-2015,16:35,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,"Verkauf 140 zu je 0,41",,EUR,"57,40",EUR,"-460,79"
03-12-2015,16:11,COMMERZBANK BEST TURBO LONG / MUENCHE...,DE000CN6GC73,Transaktionsgebühr,,EUR,"-4,00",EUR,"-518,19"
03-12-2015,16:11,COMMERZBANK BEST TURBO LONG / MUENCHE...,DE000CN6GC73,Transaktionsgebühr,,EUR,"-0,02",EUR,"-514,19"
03-12-2015,16:11,COMMERZBANK BEST TURBO LONG / MUENCHE...,DE000CN6GC73,Verkauf 50 zu je 1,,EUR,"50,00",EUR,"-514,17"
03-12-2015,16:11,COMMERZBANK BEST TURBO LONG / ALLIANZ...,DE000CN6GBZ9,Transaktionsgebühr,,EUR,"-4,00",EUR,"-564,17"
03-12-2015,16:11,COMMERZBANK BEST TURBO LONG / ALLIANZ...,DE000CN6GBZ9,Transaktionsgebühr,,EUR,"-0,03",EUR,"-560,17"
03-12-2015,16:11,COMMERZBANK BEST TURBO LONG / ALLIANZ...,DE000CN6GBZ9,"Verkauf 100 zu je 0,67",,EUR,"67,00",EUR,"-560,14"
03-12-2015,16:04,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-627,14"
03-12-2015,16:04,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-0,04",EUR,"-623,14"
03-12-2015,16:04,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,"Kauf 10 zu je 9,41",,EUR,"-94,10",EUR,"-623,10"
03-12-2015,16:00,CITI BEST SPEEDER LONG / BAYER / STOP...,DE000CX0H9P4,Transaktionsgebühr,,EUR,"-4,00",EUR,"-529,00"
03-12-2015,16:00,CITI BEST SPEEDER LONG / BAYER / STOP...,DE000CX0H9P4,Transaktionsgebühr,,EUR,"-0,01",EUR,"-525,00"
03-12-2015,16:00,CITI BEST SPEEDER LONG / BAYER / STOP...,DE000CX0H9P4,"Verkauf 50 zu je 0,42",,EUR,"21,00",EUR,"-524,99"
03-12-2015,15:13,CITI TURBO LONG / EURO STOXX 50 / STO...,DE000CX0FQ24,Transaktionsgebühr,,EUR,"-4,00",EUR,"-545,99"
03-12-2015,15:13,CITI TURBO LONG / EURO STOXX 50 / STO...,DE000CX0FQ24,Transaktionsgebühr,,EUR,"-0,03",EUR,"-541,99"
03-12-2015,15:13,CITI TURBO LONG / EURO STOXX 50 / STO...,DE000CX0FQ24,"Verkauf 75 zu je 0,99",,EUR,"74,25",EUR,"-541,96"
03-12-2015,14:38,BASF SL 79.20  HB 12.22  FN 85.57  R ...,NL0011430707,Transaktionsgebühr,,EUR,"-4,00",EUR,"-616,21"
03-12-2015,14:38,BASF SL 79.20  HB 12.22  FN 85.57  R ...,NL0011430707,Transaktionsgebühr,,EUR,"-0,07",EUR,"-612,21"
03-12-2015,14:38,BASF SL 79.20  HB 12.22  FN 85.57  R ...,NL0011430707,"Verkauf 100 zu je 1,64",,EUR,"164,00",EUR,"-612,14"
03-12-2015,09:40,COMMERZBANK BEST TURBO LONG / THYSSEN...,DE000CN6F5U9,Transaktionsgebühr,,EUR,"-4,00",EUR,"-776,14"
03-12-2015,09:40,COMMERZBANK BEST TURBO LONG / THYSSEN...,DE000CN6F5U9,Transaktionsgebühr,,EUR,"-0,03",EUR,"-772,14"
03-12-2015,09:40,COMMERZBANK BEST TURBO LONG / THYSSEN...,DE000CN6F5U9,"Kauf 30 zu je 2,39",,EUR,"-71,70",EUR,"-772,11"
03-12-2015,00:00,"HSBC HLDGS PLC DL-,50",GB0005405286,Dividende,,GBP,"1,10",GBP,"0,99"
03-12-2015,00:00,"HSBC HLDGS PLC DL-,50",GB0005405286,Dividendensteuer,,GBP,"-0,11",GBP,"-0,11"
02-12-2015,08:24,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-700,41"
02-12-2015,08:24,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-0,04",EUR,"-696,41"
02-12-2015,08:24,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,"Verkauf 20 zu je 5,11",,EUR,"102,20",EUR,"-696,37"
01-12-2015,18:24,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-4,00",EUR,"-798,57"
01-12-2015,18:24,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,Transaktionsgebühr,,EUR,"-0,04",EUR,"-794,57"
01-12-2015,18:24,CITI TURBO SHORT / DAX / STOP LOSS 11...,DE000CX0MFJ3,"Kauf 20 zu je 5,5",,EUR,"-110,00",EUR,"-794,53"
01-12-2015,10:49,BASF SL 79.20  HB 12.22  FN 85.57  R ...,NL0011430707,Transaktionsgebühr,,EUR,"-4,00",EUR,"-684,53"
01-12-2015,10:49,BASF SL 79.20  HB 12.22  FN 85.57  R ...,NL0011430707,Transaktionsgebühr,,EUR,"-0,05",EUR,"-680,53"
01-12-2015,10:49,BASF SL 79.20  HB 12.22  FN 85.57  R ...,NL0011430707,"Kauf 100 zu je 1,28",,EUR,"-128,00",EUR,"-680,48"
01-12-2015,08:03,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,Transaktionsgebühr,,EUR,"-4,00",EUR,"-552,48"
01-12-2015,08:03,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,Transaktionsgebühr,,EUR,"-0,04",EUR,"-548,48"
01-12-2015,08:03,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,"Verkauf 150 zu je 0,71",,EUR,"106,50",EUR,"-548,44"
01-12-2015,08:03,COMMERZBANK BEST TURBO LONG / INFINEO...,DE000CN6GC57,Transaktionsgebühr,,EUR,"-4,00",EUR,"-654,94"
01-12-2015,08:03,COMMERZBANK BEST TURBO LONG / INFINEO...,DE000CN6GC57,Transaktionsgebühr,,EUR,"-0,05",EUR,"-650,94"
01-12-2015,08:03,COMMERZBANK BEST TURBO LONG / INFINEO...,DE000CN6GC57,"Verkauf 50 zu je 2,53",,EUR,"126,50",EUR,"-650,89"
01-12-2015,00:00,,,Zinsen,,EUR,"-0,09",EUR,"-777,39"
30-11-2015,10:35,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,Transaktionsgebühr,,EUR,"-4,00",EUR,"-777,30"
30-11-2015,10:35,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,Transaktionsgebühr,,EUR,"-0,04",EUR,"-773,30"
30-11-2015,10:35,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,"Kauf 150 zu je 0,71",,EUR,"-106,50",EUR,"-773,26"
30-11-2015,10:01,CITI TURBO LONG / DAX / STOP LOSS 110...,DE000CX0N8V6,Transaktionsgebühr,,EUR,"-4,00",EUR,"-666,76"
30-11-2015,10:01,CITI TURBO LONG / DAX / STOP LOSS 110...,DE000CX0N8V6,Transaktionsgebühr,,EUR,"-0,07",EUR,"-662,76"
30-11-2015,10:01,CITI TURBO LONG / DAX / STOP LOSS 110...,DE000CX0N8V6,"Kauf 50 zu je 3,65",,EUR,"-182,50",EUR,"-662,69"
30-11-2015,10:00,CITI TURBO LONG / EURO STOXX 50 / STO...,DE000CX0FQ24,Transaktionsgebühr,,EUR,"-4,00",EUR,"-480,19"
30-11-2015,10:00,CITI TURBO LONG / EURO STOXX 50 / STO...,DE000CX0FQ24,Transaktionsgebühr,,EUR,"-0,06",EUR,"-476,19"
30-11-2015,10:00,CITI TURBO LONG / EURO STOXX 50 / STO...,DE000CX0FQ24,"Kauf 75 zu je 2,06",,EUR,"-154,50",EUR,"-476,13"
30-11-2015,09:37,HEIDELBERG.DRUCKMA.O.N,DE0007314007,Transaktionsgebühr,,EUR,"-2,00",EUR,"-321,63"
30-11-2015,09:37,HEIDELBERG.DRUCKMA.O.N,DE0007314007,Transaktionsgebühr,,EUR,"-0,01",EUR,"-319,63"
30-11-2015,09:37,HEIDELBERG.DRUCKMA.O.N,DE0007314007,"Kauf 40 zu je 2,318",,EUR,"-92,72",EUR,"-319,62"
30-11-2015,09:35,COMMERZBANK BEST TURBO LONG / INFINEO...,DE000CN6GC57,Transaktionsgebühr,,EUR,"-4,00",EUR,"-226,90"
30-11-2015,09:35,COMMERZBANK BEST TURBO LONG / INFINEO...,DE000CN6GC57,Transaktionsgebühr,,EUR,"-0,05",EUR,"-222,90"
30-11-2015,09:35,COMMERZBANK BEST TURBO LONG / INFINEO...,DE000CN6GC57,"Kauf 50 zu je 2,35",,EUR,"-117,50",EUR,"-222,85"
30-11-2015,09:02,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-4,00",EUR,"-105,35"
30-11-2015,09:02,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,Transaktionsgebühr,,EUR,"-0,04",EUR,"-101,35"
30-11-2015,09:02,CITI BEST SPEEDER LONG / DAIMLER / ST...,DE000CX0HA38,"Kauf 140 zu je 0,76",,EUR,"-106,40",EUR,"-101,31"
30-11-2015,09:01,COMMERZBANK BEST TURBO LONG / MUENCHE...,DE000CN6GC73,Transaktionsgebühr,,EUR,"-4,00",EUR,"5,09"
30-11-2015,09:01,COMMERZBANK BEST ,DE000CN6GC73,Transaktionsgebühr,,EUR,"-0,03",EUR,"9,09"
,,TURBO LONG / MUENCHE...,,,,,,,
30-11-2015,09:01,COMMERZBANK BEST TURBO LONG / MUENCHE...,DE000CN6GC73,"Kauf 50 zu je 1,27",,EUR,"-63,50",EUR,"9,12"
30-11-2015,08:02,COMMERZBANK BEST TURBO LONG / ALLIANZ...,DE000CN6GBZ9,Transaktionsgebühr,,EUR,"-4,00",EUR,"72,62"
30-11-2015,08:02,COMMERZBANK BEST TURBO LONG / ALLIANZ...,DE000CN6GBZ9,Transaktionsgebühr,,EUR,"-0,04",EUR,"76,62"
30-11-2015,08:02,COMMERZBANK BEST TURBO LONG / ALLIANZ...,DE000CN6GBZ9,"Kauf 100 zu je 1,08",,EUR,"-108,00",EUR,"76,66"
30-11-2015,08:02,CITI BEST SPEEDER LONG / BAYER / STOP...,DE000CX0H9P4,Transaktionsgebühr,,EUR,"-4,00",EUR,"184,66"
30-11-2015,08:02,CITI BEST SPEEDER LONG / BAYER / STOP...,DE000CX0H9P4,Transaktionsgebühr,,EUR,"-0,02",EUR,"188,66"
30-11-2015,08:02,CITI BEST SPEEDER LONG / BAYER / STOP...,DE000CX0H9P4,"Kauf 50 zu je 1,09",,EUR,"-54,50",EUR,"188,68"
27-11-2015,15:08,TURBOC O.END K+S,DE000UA95XG2,Transaktionsgebühr,,EUR,"-2,00",EUR,"243,18"
27-11-2015,15:08,TURBOC O.END K+S,DE000UA95XG2,Transaktionsgebühr,,EUR,"-0,17",EUR,"245,18"
27-11-2015,15:08,TURBOC O.END K+S,DE000UA95XG2,"Verkauf 200 zu je 0,85",,EUR,"170,00",EUR,"245,35"
27-11-2015,11:36,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6GD23,Transaktionsgebühr,,EUR,"-4,00",EUR,"75,35"
27-11-2015,11:36,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6GD23,Transaktionsgebühr,,EUR,"-0,06",EUR,"79,35"
27-11-2015,11:36,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6GD23,"Verkauf 50 zu je 2,89",,EUR,"144,50",EUR,"79,41"
27-11-2015,09:37,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6GD23,Transaktionsgebühr,,EUR,"-4,00",EUR,"-65,09"
27-11-2015,09:37,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6GD23,Transaktionsgebühr,,EUR,"-0,05",EUR,"-61,09"
27-11-2015,09:37,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6GD23,"Kauf 50 zu je 2,47",,EUR,"-123,50",EUR,"-61,04"
27-11-2015,08:07,CITI TURBO LONG / DAX / STOP LOSS 109...,DE000CX0N1M0,Transaktionsgebühr,,EUR,"-4,00",EUR,"62,46"
27-11-2015,08:07,CITI TURBO LONG / DAX / STOP LOSS 109...,DE000CX0N1M0,Transaktionsgebühr,,EUR,"-0,06",EUR,"66,46"
27-11-2015,08:07,CITI TURBO LONG / DAX / STOP LOSS 109...,DE000CX0N1M0,"Verkauf 40 zu je 3,93",,EUR,"157,20",EUR,"66,52"
27-11-2015,08:03,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,Transaktionsgebühr,,EUR,"-4,00",EUR,"-90,68"
27-11-2015,08:03,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,Transaktionsgebühr,,EUR,"-0,06",EUR,"-86,68"
27-11-2015,08:03,COMMERZBANK BEST TURBO LONG / BASF / ...,DE000CN6FJP5,"Verkauf 200 zu je 0,69",,EUR,"138,00",EUR,"-86,62"
26-11-2015,16:54,DB X-TR.MSCI W.H.C.I.1CDL,LU0540980223,Transaktionsgebühr,,EUR,"-2,00",EUR,"-224,62"
26-11-2015,16:54,DB X-TR.MSCI W.H.C.I.1CDL,LU0540980223,Transaktionsgebühr,,EUR,"-0,06",EUR,"-222,62"
26-11-2015,16:54,DB X-TR.MSCI W.H.C.I.1CDL,LU0540980223,"Verkauf 12 zu je 24,9",,EUR,"298,80",EUR,"-222,56"
26-11-2015,14:36,LYXOR MSCI E.M.U.ETF C-EO,FR0010429068,Transaktionsgebühr,,EUR,"-2,00",EUR,"-521,36"
26-11-2015,14:36,LYXOR MSCI E.M.U.ETF C-EO,FR0010429068,Transaktionsgebühr,,EUR,"-0,07",EUR,"-519,36"
26-11-2015,14:36,LYXOR MSCI E.M.U.ETF C-EO,FR0010429068,"Kauf 40 zu je 8,34",,EUR,"-333,60",EUR,"-519,29"
26-11-2015,10:03,CITI TURBO LONG / DAX / STOP LOSS 109...,DE000CX0N1M0,Transaktionsgebühr,,EUR,"-4,00",EUR,"-185,69"
26-11-2015,10:03,CITI TURBO LONG / DAX / STOP LOSS 109...,DE000CX0N1M0,Transaktionsgebühr,,EUR,"-0,06",EUR,"-181,69"
26-11-2015,10:03,CITI TURBO LONG / DAX / STOP LOSS 109...,DE000CX0N1M0,"Kauf 40 zu je 3,62",,EUR,"-144,80",EUR,"-181,63"
25-11-2015,15:39,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6G6T8,Transaktionsgebühr,,EUR,"-4,00",EUR,"-36,83"
25-11-2015,15:39,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6G6T8,Transaktionsgebühr,,EUR,"-0,05",EUR,"-32,83"
25-11-2015,15:39,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6G6T8,"Verkauf 40 zu je 2,88",,EUR,"115,20",EUR,"-32,78"
25-11-2015,12:23,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6G6T8,Transaktionsgebühr,,EUR,"-4,00",EUR,"-147,98"
25-11-2015,12:23,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6G6T8,Transaktionsgebühr,,EUR,"-0,04",EUR,"-143,98"
25-11-2015,12:23,COMMERZBANK BEST TURBO LONG / DAX / S...,DE000CN6G6T8,"Kauf 40 zu je 2,49",,EUR,"-99,60",EUR,"-143,94"
25-11-2015,12:16,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419692,Transaktionsgebühr,,EUR,"-4,00",EUR,"-44,34"
25-11-2015,12:16,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419692,Transaktionsgebühr,,EUR,"-0,07",EUR,"-40,34"
25-11-2015,12:16,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419692,"Verkauf 40 zu je 4,18",,EUR,"167,20",EUR,"-40,27"
25-11-2015,11:45,,,Einzahlung,,EUR,"100,00",EUR,"-207,47"
25-11-2015,09:05,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419692,Transaktionsgebühr,,EUR,"-4,00",EUR,"-307,47"
25-11-2015,09:05,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419692,Transaktionsgebühr,,EUR,"-0,04",EUR,"-303,47"
25-11-2015,09:05,GOLDMAN SACHS TRADER LONG / DAX / STO...,NL0011419692,"Kauf 40 zu je 2,52",,EUR,"-100,80",EUR,"-303,43"
24-11-2015,09:00,TURBOC O.END K+S,DE000UA95XG2,Transaktionsgebühr,,EUR,"-2,00",EUR,"-202,63"
24-11-2015,09:00,TURBOC O.END K+S,DE000UA95XG2,Transaktionsgebühr,,EUR,"-0,26",EUR,"-200,63"
24-11-2015,09:00,TURBOC O.END K+S,DE000UA95XG2,"Verkauf 400 zu je 0,64",,EUR,"256,00",EUR,"-200,37"
24-11-2015,00:00,GOLDMAN SACHS TRADER SHORT / DAX / ST...,NL0011242664,Verkauf 50 zu je 0,,EUR,"0,00",EUR,"-456,37"
23-11-2015,09:25,M4E AG INH. O.N,DE000A0MSEQ3,Transaktionsgebühr,,EUR,"-2,00",EUR,"-456,37"
23-11-2015,09:25,M4E AG INH. O.N,DE000A0MSEQ3,Transaktionsgebühr,,EUR,"-0,02",EUR,"-454,37"
23-11-2015,09:25,M4E AG INH. O.N,DE000A0MSEQ3,"Kauf 60 zu je 3,17",,EUR,"-190,20",EUR,"-454,35"
